Volume (m3)	Temperature (C)
0.000966	427.350468
0.000608	311.498918
0.000448	401.412902
0.000620	448.048395
0.000852	320.435685
0.000334	399.966390
0.000745	428.769671
0.000604	498.936245
0.000171	330.287849
0.000708	341.998724
0.000211	362.634205
0.000953	323.372719
0.000217	327.852409
0.000068	450.609610
0.000518	340.115339
0.000424	459.657785
0.000855	335.189642
0.000065	490.754334
0.000862	466.667553
0.000814	396.066744
0.000622	336.271809
0.000857	473.369201
0.000626	385.198947
0.000202	312.813440
0.000715	430.471318
0.000076	341.889357
0.000707	499.446693
0.000460	358.815112
0.000730	424.310659
0.000798	341.766597
0.000655	363.966892
0.000258	436.795385
0.000771	322.182967
0.000480	418.064867
0.000899	441.131210
0.000732	399.795107
0.000181	449.824519
0.000356	431.546342
0.000247	444.968259
0.000311	481.567752
0.000113	482.032307
0.000570	396.241808
0.000654	368.938262
0.000514	343.670509
0.000851	460.441897
0.000705	402.067840
0.000268	417.753498
0.000346	301.549321
0.000916	319.838425
0.000477	443.546618
0.000089	336.380258
0.000598	344.505065
0.000811	335.464686
0.000703	319.562975
0.000707	452.309182
0.000738	401.446261
0.000156	495.433240
0.000388	343.642378
0.000516	497.163037
0.000800	382.869184
0.000113	375.166207
0.000509	478.465320
0.000463	393.881434
0.000477	334.212081
0.000875	420.716550
0.000600	396.491263
0.000192	336.664708
0.000959	415.360087
0.000923	475.980615
0.000701	370.666243
0.000682	430.363852
0.000923	352.976984
0.000285	484.211034
0.000909	443.299301
0.000390	400.148174
0.000831	417.010978
0.000089	486.450530
0.000620	461.905529
0.000490	304.317547
0.000780	418.559007
0.000126	486.792392
0.000700	409.535257
0.000325	421.766862
0.000993	420.140473
0.000579	306.002383
0.000642	313.802164
0.000956	346.664759
0.000891	493.557272
0.000851	377.631343
0.000957	392.092001
0.000965	455.655121
0.000367	310.952844
0.000629	420.333931
0.000818	321.603663
0.000703	321.058005
0.000397	320.520674
0.000918	396.165931
0.000606	458.290947
0.000155	436.139178
0.000529	493.508891
0.000414	432.229302
0.000552	330.854255
0.000909	397.587905
0.000122	445.289709
0.000084	356.870196
0.000927	379.116731
0.000354	440.308417
0.000462	349.892280
0.000674	429.783993
0.000846	333.733857
0.000367	385.165824
0.000586	344.737957
0.000179	487.898579
0.000886	460.973461
0.000092	414.794534
0.000494	472.343638
0.000305	471.901066
0.000113	403.924490
0.000426	439.296131
0.000263	420.441694
0.000628	377.125368
0.000830	406.743724
0.000201	366.670694
0.000624	302.153220
0.000037	471.033689
0.000989	492.789749
0.000859	440.460531
0.000090	442.262470
0.000047	488.035062
0.000126	453.738740
0.000963	446.054098
0.000090	360.511030
0.000098	374.442232
0.000931	342.580188
0.000096	417.051861
0.000575	433.012701
0.000345	467.701052
0.000607	419.464291
0.000174	356.237865
0.000157	413.792573
0.000842	311.104509
0.000989	427.271121
0.000083	462.186169
0.000507	377.141813
0.000214	493.565158
0.000883	401.541473
0.000176	407.905620
0.000382	492.710913
0.000715	309.178583
0.000390	476.995632
0.000396	384.355595
0.000874	305.340167
0.000031	403.745386
0.000461	359.048210
0.000797	494.955050
0.000347	376.062947
0.000304	347.333520
0.000195	308.545042
0.000828	473.040958
0.000356	486.155366
0.000339	484.056247
0.000670	427.232893
0.000438	445.008043
0.000879	382.888100
0.000893	474.252852
0.000741	452.548284
0.000347	414.335339
0.000989	434.554864
0.000015	319.939089
0.000265	457.457492
0.000687	474.113036
0.000834	377.373847
0.000398	402.925052
0.000717	324.380201
0.000702	472.817717
0.000211	473.364512
0.000106	376.706279
0.000326	334.732908
0.000218	370.999039
0.000865	460.253518
0.000370	410.126492
0.000807	331.124954
0.000126	395.445390
0.000306	349.331057
0.000742	389.531214
0.000171	335.640368
0.000848	491.533169
0.000195	300.828629
0.000723	415.281250
0.000232	352.553861
0.000340	437.381992
0.000167	393.179871
0.000830	473.891411
0.000350	332.575020
0.000972	445.884005
0.000817	302.507673
0.000474	318.194943
0.000497	307.063970
0.000165	469.253977
0.000118	315.425184
0.000324	458.317848
0.000208	456.398688
0.000513	416.321682
0.000722	347.972729
0.000565	308.438321
0.000055	407.570645
0.000034	309.502906
0.000076	408.361858
0.000910	417.529224
0.000802	359.760767
0.000244	373.895478
0.000877	398.955480
0.000858	391.024144
0.000065	441.944684
0.000438	358.879806
0.000624	374.496555
0.000050	456.181822
0.000174	327.702002
0.000775	333.298905
0.000504	397.952331
0.000457	333.502271
0.000421	371.389080
0.000321	492.743342
0.000663	407.491734
0.000715	459.997044
0.000209	430.472102
0.000333	487.629936
0.000703	328.997946
0.000794	310.229082
0.000490	342.174238
0.000797	372.090730
0.000923	401.224520
0.000344	486.243134
0.000897	465.701289
0.000769	341.064097
0.000483	452.762050
0.000097	407.268764
0.000841	365.527161
0.000473	376.869285
0.000491	390.426766
0.000108	336.814530
0.000333	408.899799
0.000001	319.456240
0.000316	343.835977
0.000543	318.672096
0.000912	441.143686
0.000774	356.050600
0.000461	438.921357
0.000046	374.386983
0.000407	316.710254
0.000907	437.578261
0.000254	319.280788
0.000325	428.468840
0.000811	459.881936
0.000848	394.680656
0.000405	373.301234
0.000767	460.005326
0.000733	447.866471
0.000736	461.217212
0.000177	443.367754
0.000936	311.604688
0.000051	420.616377
0.000826	475.795282
0.000707	488.595058
0.000249	452.762982
0.000760	453.420501
0.000936	496.335700
0.000426	442.019930
0.000712	306.053167
0.000282	467.808493
0.000115	477.789345
0.000144	393.402280
0.000311	310.876025
0.000431	379.744502
0.000033	456.917628
0.000804	390.110691
0.000301	499.502859
0.000339	426.027147
0.000030	474.474336
0.000938	338.055292
0.000275	336.677267
0.000204	427.737935
0.000708	347.407905
0.000263	308.069357
0.000872	303.552923
0.000153	345.298956
0.000643	368.796180
0.000194	430.381027
0.000207	373.262913
0.000515	301.444041
0.000999	345.814130
0.000661	499.864540
0.000007	316.442871
0.000888	311.046151
0.000833	316.137373
0.000500	444.410094
0.000304	322.367992
0.000359	351.555970
0.000450	394.110440
0.000322	435.494776
0.000560	355.247577
0.000828	338.059083
0.000735	467.338994
0.000270	401.755760
0.000482	407.760675
0.000954	359.127068
0.000400	385.971892
0.000674	366.360260
0.000588	395.467807
0.000963	403.566976
0.000463	339.451826
0.000143	377.836009
0.000631	365.673565
0.000984	442.727019
0.000680	480.690486
0.000238	354.226162
0.000946	497.369345
0.000435	411.975494
0.000882	369.867511
0.000391	401.218409
0.000641	303.284823
0.000573	331.210213
0.000454	322.521449
0.000550	456.838368
0.000771	340.649419
0.000909	335.376645
0.000207	405.477875
0.000419	304.289798
0.000101	374.647170
0.000080	485.128836
0.000202	470.319808
0.000944	427.100428
0.000565	303.441976
0.000440	490.213413
0.000445	331.740165
0.000195	352.166393
0.000124	442.827077
0.000330	351.039927
0.000927	490.030699
0.000517	300.076030
0.000032	452.239250
0.000230	490.916657
0.000389	413.858920
0.000753	499.743147
0.000107	377.285977
0.000341	495.149742
0.000975	435.732957
0.000025	438.863192
0.000661	489.071369
0.000622	330.883618
0.000027	308.354982
0.000712	490.022900
0.000438	484.662617
0.000108	349.216031
0.000662	435.790564
0.000922	423.857409
0.000155	477.076368
0.000589	494.095751
0.000165	477.419025
0.000368	440.616701
0.000363	337.949606
0.000496	322.811481
0.000530	442.407282
0.000900	419.002638
0.000798	431.993445
0.000024	352.587991
0.000278	476.924487
0.000156	326.725910
0.000171	482.714752
0.000366	303.048079
0.000073	336.720547
0.000501	443.086739
0.000709	453.124490
0.000444	440.606074
0.000832	332.715700
0.000710	389.738952
0.000217	439.831214
0.000949	465.121215
0.000012	372.417467
0.000580	309.075169
0.000297	387.122213
0.000803	403.652178
0.000951	468.905095
0.000377	372.322789
0.000171	455.333397
0.000247	368.907275
0.000959	340.937746
0.000010	462.556278
0.000691	473.862648
0.000011	331.701558
0.000695	369.845023
0.000786	435.815092
0.000561	406.399101
0.000281	482.763806
0.000503	379.135923
0.000476	389.446426
0.000526	320.559687
0.000192	468.364554
0.000252	488.395117
0.000170	422.473679
0.000783	422.776137
0.000711	336.642806
0.000137	350.709568
0.000273	495.881670
0.000179	335.199391
0.000946	488.736895
0.000582	349.213449
0.000146	352.912054
0.000421	407.227158
0.000840	356.084180
0.000056	326.439694
0.000308	343.209641
0.000559	397.182300
0.000100	372.192111
0.000302	338.827012
0.000258	407.940251
0.000571	375.711195
0.000902	301.971412
0.000789	459.113308
0.000959	398.963272
0.000709	323.352437
0.000519	380.273309
0.000182	384.076312
0.000660	316.325920
0.000999	397.216516
0.000099	301.187873
0.000820	374.834026
0.000542	467.606106
0.000463	496.665035
0.000641	363.160484
0.000521	398.529689
0.000962	354.023677
0.000891	377.773458
0.000569	300.527788
0.000504	441.961059
0.000235	341.716166
0.000303	382.726942
0.000456	395.601863
0.000240	491.873626
0.000502	438.903732
0.000036	307.299983
0.000918	353.377118
0.000821	474.758587
0.000372	445.022760
0.000423	441.650929
0.000979	316.327491
0.000465	383.789448
0.000049	386.563077
0.000223	452.604672
0.000410	457.300055
0.000019	431.742871
0.000851	340.245628
0.000271	306.651921
0.000136	306.289338
0.000881	432.386591
0.000336	394.547518
0.000612	435.363029
0.000024	314.230403
0.000802	370.698970
0.000611	305.404492
0.000307	458.108176
0.000085	480.613113
0.000043	492.760702
0.000866	454.576647
0.000645	416.587367
0.000191	463.536933
0.000407	435.378734
0.000586	308.396335
0.000074	391.833521
0.000870	352.258631
0.000494	410.173509
0.000227	444.366162
0.000921	415.969032
0.000063	485.753126
0.000925	441.552620
0.000226	336.548594
0.000910	373.127003
0.000564	332.602193
0.000367	352.992857
0.000266	321.329706
0.000282	451.165486
0.000917	409.339998
0.000743	413.081424
0.000047	448.309648
0.000839	444.556685
0.000949	342.344060
0.000302	328.581160
0.000408	395.842021
0.000968	485.191474
0.000210	431.480829
0.000372	383.803468
0.000287	493.365849
0.000994	415.749457
0.000418	403.244571
0.000134	442.948353
0.000033	366.762370
0.000882	365.737815
0.000676	472.024611
0.000719	342.341234
0.000461	436.724320
0.000826	335.799664
0.000157	362.343544
0.000215	356.239491
0.000132	468.554517
0.000297	499.144299
0.000924	468.017465
0.000832	342.019610
0.000683	432.946466
0.000330	497.030319
0.000702	326.094335
0.000163	428.916896
0.000693	397.768856
0.000676	394.426040
0.000711	359.021808
0.000026	431.341365
0.000112	455.116417
0.000803	432.368897
0.000841	411.661560
0.000821	347.633823
0.000678	327.848048
0.000856	356.604886
0.000801	363.678771
0.000730	494.587637
0.000741	386.621010
0.000058	309.365734
0.000110	435.353491
0.000970	461.205177
0.000199	483.993281
0.000159	342.995143
0.000295	493.398179
0.000942	490.453993
0.000005	319.160208
0.000552	418.266417
0.000832	486.040463
0.000545	363.265634
0.000425	499.402260
0.000803	416.181254
0.000716	426.649404
0.000158	300.126439
0.000974	365.226555
0.000142	492.611596
0.000752	422.991905
0.000069	419.259522
0.000941	367.344215
0.000374	345.868551
0.000850	469.227637
0.000242	315.593087
0.000177	374.736174
0.000970	309.460109
0.000285	304.445667
0.000689	338.587848
0.000382	415.975586
0.000211	398.263492
0.000572	371.659663
0.000759	339.936363
0.000388	300.667117
0.000555	312.589870
0.000686	328.780135
0.000709	344.829669
0.000318	328.366964
0.000471	445.956837
0.000982	447.653091
0.000208	408.177610
0.000332	387.260902
0.000375	388.301977
0.000216	394.290501
0.000475	488.607462
0.000577	433.582554
0.000259	391.232947
0.000415	390.377807
0.000529	384.084832
0.000497	406.167143
0.000539	329.932875
0.000296	413.894453
0.000938	407.655525
0.000344	389.553303
0.000859	353.890814
0.000824	379.702496
0.000566	408.652661
0.000918	409.005505
0.000820	315.320873
0.000312	452.859421
0.000783	326.072441
0.000144	305.733089
0.000856	462.967253
0.000496	330.611286
0.000934	320.242819
0.000814	328.364160
0.000539	363.449275
0.000884	464.486634
0.000499	447.800659
0.000566	377.436989
0.000597	380.291324
0.000324	385.357707
0.000611	352.201161
0.000945	309.074384
0.000387	499.138644
0.000417	311.857732
0.000052	385.644086
0.000789	420.457154
0.000432	312.073962
0.000690	385.068433
0.000651	375.384872
0.000719	436.757290
0.000379	380.721432
0.000607	387.659062
0.000645	398.053749
0.000320	319.881857
0.001000	370.287277
0.000577	457.661863
0.000739	478.293581
0.000036	359.838898
0.000207	438.612027
0.000820	423.083594
0.000140	485.275964
0.000361	384.977632
0.000324	469.956352
0.000032	392.310512
0.000294	414.996378
0.000974	310.131994
0.000156	411.424321
0.000489	423.034444
0.000631	450.259440
0.000560	419.278115
0.000448	321.860203
0.000409	460.996637
0.000129	448.292507
0.000557	438.820178
0.000343	408.840430
0.000551	366.109709
0.000017	458.409398
0.000786	351.874850
0.000673	316.629769
0.000892	427.467684
0.000074	448.951657
0.000873	327.177096
0.000778	447.645534
0.000357	490.436691
0.000843	418.208741
0.000647	330.886111
0.000312	374.700766
0.000572	440.499470
0.000789	488.613452
0.000031	460.169464
0.000248	450.126361
0.000127	439.678337
0.000372	485.576892
0.000789	410.546039
0.000658	438.697254
0.000714	450.060763
0.000383	447.736258
0.000650	470.121269
0.000712	435.075465
0.000952	396.027760
0.000376	491.987260
0.000806	388.681519
0.000007	472.271154
0.000863	381.145770
0.000127	374.643750
0.000068	316.587128
0.000790	482.853765
0.000962	402.651302
0.000857	487.942450
0.000970	378.248528
0.000997	380.913286
0.000682	419.178192
0.000008	407.938449
0.000859	443.087359
0.000270	495.146994
0.000202	324.389913
0.000409	343.732534
0.000755	410.259617
0.000517	369.167151
0.000938	426.199377
0.000068	459.080015
0.000108	382.119847
0.000210	374.483319
0.000690	396.705077
0.000365	410.621403
0.000327	417.018723
0.000213	460.831198
0.000670	417.477381
0.000875	362.614132
0.000199	484.745093
0.000564	444.428440
0.000110	333.012211
0.000374	426.839266
0.000625	334.281218
0.000238	347.172311
0.000555	441.232414
0.000797	499.911337
0.000668	402.941261
0.000912	458.121189
0.000079	345.475409
0.000805	324.496687
0.000479	464.021972
0.000318	417.735042
0.000727	351.843701
0.000250	437.745346
0.000226	419.894847
0.000710	353.710638
0.000995	371.763450
0.000891	358.037370
0.000906	470.451108
0.000216	493.942395
0.000549	415.690289
0.000324	350.062532
0.000842	468.855573
0.000178	454.328782
0.000271	345.108612
0.000975	472.860642
0.000971	307.214804
0.000164	396.738204
0.000349	384.596786
0.000747	457.929633
0.000298	300.974912
0.000609	424.223822
0.000862	413.171424
0.000285	451.760960
0.000731	419.553069
0.000271	367.210902
0.000781	340.633822
0.000940	339.776901
0.000335	401.526638
0.000840	331.053825
0.000175	322.515211
0.000400	483.546931
0.000011	324.003047
0.000988	401.475980
0.000287	375.217529
0.000111	465.253027
0.000943	343.902646
0.000103	433.327087
0.000073	341.775191
0.000642	454.598432
0.000214	336.663594
0.000698	392.291990
0.000136	308.482071
0.000272	447.470839
0.000486	326.608721
0.000010	491.877117
0.000019	383.123452
0.000242	416.608046
0.000258	376.783849
0.000494	496.238542
0.000137	332.811297
0.000051	481.638033
0.000927	335.438587
0.000593	315.613136
0.000943	384.224023
0.000863	328.992804
0.000643	321.892261
0.000593	338.917821
0.000915	416.865979
0.000099	409.989765
0.000855	404.140004
0.000559	365.482101
0.000397	467.022984
0.000166	405.585139
0.000076	464.769341
0.000910	425.838464
0.000479	345.150581
0.000446	331.994360
0.000312	303.874353
0.000397	491.027798
0.000393	321.361953
0.000368	354.043106
0.000155	358.931116
0.000238	430.836454
0.000127	361.162525
0.000571	455.594072
0.000183	398.200273
0.000401	441.460310
0.000187	438.127936
0.000893	458.147556
0.000464	352.560413
0.000609	383.245697
0.000453	471.980996
0.000513	405.589893
0.000819	423.925048
0.000093	416.506343
0.000764	320.244059
0.000632	417.593962
0.000333	386.093400
0.000507	352.189887
0.000909	454.514927
0.000794	305.434828
0.000357	447.028332
0.000808	491.131322
0.000279	431.199436
0.000770	422.567376
0.000753	368.107444
0.000379	340.352476
0.000496	348.709404
0.000592	356.015829
0.000739	425.520625
0.000042	386.511251
0.000295	364.993405
0.000210	410.252576
0.000473	419.708342
0.000632	392.080294
0.000935	365.888326
0.000384	306.897359
0.000172	362.692759
0.000610	392.945770
0.000001	461.643105
0.000015	380.879791
0.000430	439.770741
0.000583	381.286499
0.000223	463.576984
0.000294	417.240911
0.000059	385.277445
0.000384	314.460110
0.000065	472.557895
0.000741	482.135692
0.000003	466.166084
0.000326	370.033352
0.000676	422.425371
0.000081	386.176075
0.000721	360.414479
0.000942	406.866502
0.000556	364.242684
0.000379	449.121060
0.000034	322.957735
0.000595	347.785006
0.000369	353.039126
0.000979	348.128433
0.000406	348.806420
0.000520	437.656117
0.000318	378.399474
0.000977	320.065410
0.000556	454.470129
0.000368	344.943460
0.000413	305.638241
0.000490	411.334875
0.000023	481.137586
0.000208	442.774835
0.000903	495.643962
0.000241	438.818275
0.000096	397.828437
0.000198	431.926929
0.000848	363.682061
0.000789	371.576440
0.000730	377.054250
0.000169	408.276481
0.000252	461.301793
0.000267	385.543042
0.000275	418.301197
0.000944	454.761918
0.000030	311.995182
0.000866	469.584011
0.000411	354.797729
0.000918	450.554123
0.000288	407.991315
0.000441	371.916836
0.000215	395.434515
0.000202	300.651999
0.000161	439.457432
0.000631	331.788716
0.000155	311.970863
0.000653	305.507671
0.000994	401.899857
0.000824	457.160195
0.000384	498.973473
0.000310	479.440560
0.000627	332.870010
0.000665	333.027009
0.000685	493.279610
0.000546	396.943906
0.000064	459.260482
0.000878	312.706928
0.000315	435.816677
0.000156	352.859001
0.000660	372.554188
0.000236	310.822946
0.000393	322.073537
0.000135	473.577100
0.000561	453.276267
0.000980	488.561401
0.000783	425.287595
0.000940	441.354315
0.000576	397.403682
0.000693	385.373031
0.000384	363.272962
0.000342	346.003487
0.000448	423.330197
0.000677	308.259469
0.000936	498.765880
0.000829	350.613732
0.000848	462.723201
0.000615	362.410492
0.000445	377.141167
0.000786	375.538255
0.000451	398.122951
0.000399	440.496374
0.000977	340.201881
0.000859	488.270578
0.000510	373.379284
0.000241	453.154793
0.000151	447.616137
0.000232	373.157579
0.000325	425.021810
0.000804	392.474108
0.000344	417.448737
0.000078	304.706719
0.000158	444.674177
0.000050	444.906342
0.000632	329.495582
0.000318	408.755038
0.000903	370.865350
0.000223	458.921852
0.000957	476.295890
0.000240	472.951848
0.000177	314.556184
0.000511	434.131894
0.000838	398.663572
0.000885	400.824628
0.000987	393.777449
0.000346	401.068477
0.000929	440.611442
0.000508	350.810525
0.000208	410.568932
0.000548	433.179737
0.000796	310.940534
0.000367	335.437527
0.000813	388.961476
0.000108	462.841004
0.000867	309.979832
0.000713	394.993016
0.000173	325.526356
0.000377	308.917874
0.000722	355.438400
0.000099	474.350102
0.000705	416.328084
0.000092	449.490404
0.000417	485.337098
0.000928	436.259991
0.000335	310.114023
0.000594	466.743375
0.000173	469.151843
0.000334	492.248889
0.000236	368.048460
0.000755	310.271176
0.000823	326.532207
0.000260	359.076059
0.000082	449.757798
0.000984	304.472967
0.000958	312.145696
0.000354	447.755801
0.000494	487.704662
0.000754	465.873118
0.000754	487.746510
0.000018	360.759861
0.000965	448.906661
0.000560	399.319048
0.000010	312.199842
0.000668	472.777190
0.000022	452.010183
0.000110	489.181131
0.000704	315.332916
0.000955	334.289724
0.000944	392.760394
0.000240	328.195440
0.000435	427.286453
0.000362	370.823085
0.000634	466.281645
0.000719	481.105743
0.000854	421.162788
0.000710	308.252868
0.000051	483.726913
0.000339	300.179955
0.000568	397.033450
0.000198	426.034889
0.000978	410.154149
0.000527	458.026467
0.000139	351.595513
0.000179	453.833454
0.000581	389.583447
0.000325	458.727226
0.000373	311.802720
0.000285	447.438529
0.000592	480.009720
0.000410	477.531754
0.000953	487.929632
0.000290	389.495425
0.000162	456.349831
0.000152	427.734780
0.000699	464.591226
0.000824	332.951833
0.000188	375.384899
0.000868	432.972039
0.000403	326.553000
0.000712	463.110220
0.000645	440.688589
0.000187	390.167621
0.000470	400.540429
0.000457	300.529649
0.000863	482.567706
0.000007	387.116844
0.000974	329.137298
0.000158	498.400699
0.000441	475.170562
0.000644	386.317061
0.000092	492.128847
0.000244	349.133153
0.000354	356.098601
0.000013	436.125642
0.000734	362.897750
0.000082	439.116113
0.000001	334.871056
0.000261	336.385637
0.000277	454.827830
0.000426	494.742144
0.000714	469.850143
0.000524	458.028011
0.000946	426.763439
0.000237	331.379969
0.000004	319.135527
0.000352	380.735393
0.000013	304.598384
0.000389	439.584637
0.000978	430.499177
0.000145	429.722602
0.000480	388.032911
0.000032	468.290640
0.000283	347.316008
0.000573	431.120042
0.000659	397.651703
0.000934	371.754708
0.000874	312.654773
0.000792	309.888379
0.000708	396.815305
0.000264	389.997757
0.000044	329.358133
0.000658	336.937208
0.000041	470.483213
0.000619	345.780606
0.000041	448.531822
0.000034	426.141246
0.000122	472.692685
0.000390	340.831766
0.000081	373.839712
0.000161	458.667834
0.000839	356.955321
0.000712	336.147556
0.000621	463.396776
0.000441	329.048039
0.000066	328.519479
0.000076	444.860575
0.000217	410.013010
0.000255	488.725055
0.000548	488.301375
0.000192	370.272118
0.000120	359.989719
0.000660	495.655292
0.000338	493.556525
0.000816	449.125480
0.000794	413.893182
0.000155	452.667744
0.000882	347.615521
0.000165	459.533768
0.000903	413.871561
0.000481	371.574144
0.000969	432.779675
0.000772	466.477729
0.000546	416.994857
0.000023	386.527945
0.000406	462.973315
0.000968	465.236529
0.000893	370.837911
0.000385	319.956262
0.000183	345.565441
0.000090	398.002501
0.000884	442.467121
0.000652	436.372507
0.000718	398.254333
0.000199	404.013992
0.000377	420.045753
0.000163	438.823452
0.000736	400.309646
0.000657	309.825822
0.000935	360.560699
0.000581	482.357588
0.000520	367.927615
0.000633	342.856104
0.000935	309.716445
0.000553	409.532492
0.000208	499.789318
0.000458	315.253540
0.000367	345.887927
0.000544	429.192203
0.000442	401.617523
0.000436	307.199440
0.000339	313.734405
0.000977	371.423436
0.000549	477.379848
0.000366	390.698969
0.000594	469.634475
0.000321	419.747144
0.000762	333.468172
0.000119	423.659286
0.000699	466.830419
0.000899	441.672213
0.000815	337.883505
0.000772	379.766420
0.000383	422.871158
0.000872	381.529240
0.000201	397.071872
0.000331	320.671647
0.000097	481.637480
0.000498	414.395986
0.000650	307.323698
0.000351	304.556356
0.000979	450.671926
0.000746	420.861246
0.000040	424.873670
0.000933	448.698965
0.000125	410.244829
0.000746	339.935110
0.000445	482.069041
0.000612	345.009457
0.000545	478.716427
0.000734	499.496464
0.000442	433.556918
0.000697	355.817736
0.000014	405.863811
0.000710	313.303530
0.000985	495.567394
0.000620	483.061415
0.000428	469.430291
0.000063	343.814126
0.000715	436.641818
0.000448	372.158158
0.000412	462.867732
0.000971	404.368653
0.000141	471.236179
0.000373	437.364483
0.000203	431.304110
0.000826	390.557094
0.000768	443.595570
0.000768	456.176430
0.000522	393.116101
0.000866	417.613154
0.000127	472.053293
0.000777	469.544513
0.000600	401.801608
0.000860	318.293818
0.000148	457.605848
0.000601	490.164539
0.000970	301.384927
0.000449	314.461060
0.000459	409.220111
0.000790	429.618667
0.000371	398.844645
0.000094	481.935198
0.000501	376.876634
0.000486	498.064356
0.000328	341.984932
0.000186	326.474824
0.000991	301.346587
0.000584	468.422657
0.000105	475.909752
0.000116	351.608054
0.000893	464.194059
0.000502	463.983875
0.000538	412.384065
0.000172	389.706700
0.000225	383.067856
0.000485	342.480202
0.000502	498.276455
0.000446	476.620541
0.000716	476.398730
0.000579	458.472771
0.000023	436.322893
0.000668	366.493253
0.000203	337.911438
0.000926	302.656502
0.000427	303.131030
0.000493	319.566495
0.000139	448.178092
0.000975	398.576114
0.000098	355.901134
0.000894	313.955650
0.000375	310.241114
0.000332	370.297133
0.000824	301.390226
0.000805	455.552816
0.000622	458.395402
0.000415	428.924599
0.000849	335.717706
0.000042	343.616489
0.000823	365.820513
0.000003	355.187173
0.000041	477.737562
0.000128	425.145659
0.000766	367.846955
0.000738	432.651669
0.000293	332.925513
0.000724	483.222013
0.000508	475.389492
0.000954	379.648696
0.000392	471.807390
0.000560	390.049365
0.000241	319.877059
0.000734	464.276024
0.000022	374.173921
0.000932	382.684020
0.000661	395.461496
0.000280	462.967316
0.000342	483.033325
0.000771	471.191435
0.000830	393.299256
0.000094	469.073786
0.000530	320.531837
0.000581	374.753668
0.000858	323.323831
0.000927	459.763777
0.000626	425.501444
0.000483	494.630552
0.000279	470.942920
0.000260	331.291247
0.000703	410.592567
0.000850	438.943833
0.000779	453.138703
0.000019	491.824449
0.000351	364.386509
0.000911	438.668502
0.000635	327.520488
0.000751	336.988292
0.000168	494.657681
0.000234	495.204135
0.000454	423.167128
0.000077	475.701018
0.000075	397.471056
0.000627	332.679936
0.000877	388.111862
0.000029	385.959788
0.000863	354.379308
0.000443	410.962379
0.000332	351.354684
0.000151	306.910033
0.000262	486.168887
0.000339	474.968077
0.000495	324.238567
0.000457	379.610079
0.000396	443.227234
0.000089	491.121548
0.000336	311.027989
0.000296	497.625635
0.000500	335.284075
0.000619	484.478301
0.000620	335.638201
0.000662	350.616401
0.000567	420.549819
0.000181	313.231124
0.000504	401.898828
0.000689	425.108234
0.000266	394.510344
0.000921	444.423166
0.000669	418.931829
0.000069	452.638953
0.000306	357.268464
0.000468	497.280177
0.000558	318.370167
0.000311	459.503369
0.000206	341.215243
0.000233	399.335517
0.000532	302.773473
0.000318	439.202390
0.000196	479.682032
0.000684	372.176837
0.000989	451.185591
0.000079	426.765184
0.000371	379.651297
0.000929	391.159856
0.000423	421.563919
0.000699	355.654900
0.000255	394.605441
0.000496	414.241361
0.000443	301.679770
0.000790	458.470598
0.000892	301.574598
0.000966	488.032674
0.000198	350.018006
0.000854	441.122331
0.000904	306.937917
0.000978	387.446295
0.000743	363.270594
0.000007	331.913908
0.000035	345.378849
0.000951	359.195571
0.000202	301.801745
0.000522	456.537879
0.000391	467.517201
0.000820	346.902682
0.000871	433.092740
0.000681	367.912228
0.000092	327.920909
0.000784	372.279209
0.000701	341.310292
0.000097	396.349616
0.000350	440.385037
0.000007	423.186945
0.000602	411.320580
0.000969	364.991864
0.000036	479.464668
0.000267	319.157572
0.000400	374.056639
0.000820	385.903525
0.000119	370.680702
0.000156	449.172134
0.000779	454.018143
0.000351	316.357212
0.000335	419.065026
0.000701	335.446800
0.000618	410.424005
0.000165	451.905579
0.000708	425.960401
0.000214	494.336353
0.000082	407.795633
0.000167	339.020406
0.000983	418.476557
0.000774	327.197243
0.000718	454.166042
0.000411	337.018239
0.000824	412.025602
0.000961	446.175348
0.000773	381.613373
0.000649	483.398384
0.000455	446.009029
0.000644	456.277310
0.000872	470.335007
0.000641	360.530969
0.000214	408.274941
0.000936	474.554318
0.000145	353.671649
0.000554	310.268796
0.000462	333.184630
0.000254	417.202530
0.000028	307.562079
0.000220	491.481001
0.000066	458.379589
0.000368	377.294012
0.000279	460.231241
0.000195	345.636814
0.000369	488.687417
0.000446	486.849185
0.000586	332.045927
0.000489	311.203903
0.000841	487.961299
0.000361	442.910765
0.000666	391.555434
0.000134	338.150315
0.000182	441.832615
0.000047	428.686136
0.000105	396.120731
0.000071	341.474138
0.000320	465.758848
0.000285	378.331311
0.000069	443.539315
0.000311	322.310136
0.000817	488.897179
0.000351	409.145218
0.000396	354.544582
0.000808	390.980993
0.000943	340.552939
0.000082	476.171416
0.000132	410.965580
0.000380	380.008547
0.000796	387.944906
0.000548	494.636907
0.000821	322.659719
0.000823	367.369164
0.000937	300.744781
0.000220	318.374888
0.000673	323.651310
0.000403	429.340543
0.000433	423.335169
0.000369	334.184688
0.000449	341.118775
0.000539	414.429776
0.000872	328.179729
0.000329	356.989611
0.000351	334.450976
0.000575	344.216684
0.000987	486.731281
0.000793	323.665170
0.000510	440.732098
0.000173	477.542012
0.000131	307.505814
0.000477	487.811922
0.000629	374.926112
0.000835	344.039972
0.000478	382.370237
0.000371	311.261380
0.000271	383.568082
0.000852	385.522896
0.000549	335.772168
